student_id,gender,age,subject,exam_score,exam_date,region,grade_level,school,score_status,performance_level
5487,Male,23,Science,66.05,2025-09-07,South Jonathan,Year 2,"Miller, Wong and Wiley",Pass,Average
5321,Female,18,History,46.0,2025-06-27,Castroshire,Year 3,"Perez, Williams and Allen",Fail,Low
8634,Male,23,Computer,41.55,2025-03-12,East Angelashire,Year 4,Wright Inc,Fail,Low
7304,Male,23,English,56.54,2024-11-02,Ryanside,Year 2,"Carney, Larson and Morales",Pass,Average
9073,Male,24,History,64.97,2025-03-02,West Autumn,Year 4,Anderson Inc,Pass,Average
7403,Female,20,English,89.17,2025-09-02,West Stacy,Year 1,Brady-Williams,Pass,Excellent
1111,Female,25,Computer,69.46,2025-09-21,Port Marystad,Year 2,"Friedman, Lee and Wilson",Pass,Average
5470,Female,20,Computer,58.96,2025-09-26,South Sarah,Year 4,Watkins Inc,Pass,Average
2602,Male,21,Science,83.28,2025-04-16,Schaeferland,Year 1,Newman-Walters,Pass,Good
9278,Female,21,Computer,67.36,2024-11-12,South Colleenport,Year 1,"Sweeney, Lucas and Graham",Pass,Average
1273,Female,23,Computer,62.15,2025-05-13,West Deniseberg,Year 4,"Bates, Mora and Robinson",Pass,Average
5953,Male,19,English,48.79,2025-04-24,New Sonyaberg,Year 4,Melendez-Hampton,Fail,Low
6056,Male,21,English,63.61,2025-06-13,Port Rose,Year 4,Duarte PLC,Pass,Average
8833,Male,24,History,94.18,2024-12-25,Darlenechester,Year 1,Daniels-Reyes,Pass,Excellent
4490,Female,24,English,72.14,2025-06-05,Kramerland,Year 4,"Lane, Bennett and Clark",Pass,Good
5287,Male,23,History,73.06,2025-01-08,Port Raymondhaven,Year 2,Watkins PLC,Pass,Good
5700,Female,23,English,57.71,2024-11-17,Beltrantown,Year 3,"Crawford, Flores and Gardner",Pass,Average
8034,Female,18,English,61.57,2025-10-06,New Sarahmouth,Year 4,"Gonzales, Price and Mejia",Pass,Average
6001,Male,23,English,85.98,2025-02-03,Lake Emily,Year 2,"Smith, Martin and Shepherd",Pass,Excellent
4401,Female,19,Science,82.8,2025-01-26,East Stacy,Year 3,Miller-Wilson,Pass,Good
6873,Female,22,English,70.29,2025-04-08,Brianmouth,Year 4,"Hubbard, Hutchinson and Morris",Pass,Good
1793,Female,23,Science,98.46,2025-08-29,South Nicholasburgh,Year 4,"Holloway, Jefferson and Wilkerson",Pass,Excellent
4665,Female,25,Science,48.98,2025-03-02,West Thomasview,Year 1,"Johnson, Dunn and Frazier",Fail,Low
9168,Male,19,English,79.15,2025-09-21,West Lindaburgh,Year 3,Lopez-Dickerson,Pass,Good
3002,Female,23,Science,49.61,2024-11-26,Kimberlymouth,Year 1,Banks-Lee,Fail,Low
9905,Female,22,Computer,92.87,2025-04-04,North Malloryhaven,Year 1,Marshall and Sons,Pass,Excellent
3596,Male,18,Math,85.34,2024-11-18,Josephshire,Year 4,Hernandez-Johnson,Pass,Excellent
2620,Female,19,Computer,81.04,2024-12-18,New Keith,Year 3,Johnson-Ramos,Pass,Good
2735,Female,24,Computer,89.41,2024-12-23,Mejiahaven,Year 1,Whitney-Glover,Pass,Excellent
3289,Male,22,Computer,56.09,2025-05-19,Mcdonaldburgh,Year 3,Mueller PLC,Pass,Average
3886,Male,22,History,68.88,2024-11-24,Port Jessicaland,Year 1,"Gregory, Hardy and Robinson",Pass,Average
7246,Female,20,History,82.73,2025-06-09,Russellside,Year 1,"Bailey, Daniels and Booker",Pass,Good
2679,Male,19,History,66.79,2024-12-10,Port Kennethton,Year 4,Wade-Griffin,Pass,Average
7617,Female,23,Computer,57.0,2025-07-14,Lake Alexandria,Year 3,Pacheco Ltd,Pass,Average
2973,Male,25,Computer,52.96,2024-12-08,Port Shannonmouth,Year 4,Webb-Ortiz,Pass,Average
5258,Male,20,English,63.3,2025-05-20,Lake Davidhaven,Year 2,"Jenkins, Morales and Anderson",Pass,Average
7413,Male,21,History,85.4,2024-12-01,Mitchellberg,Year 2,Guzman Ltd,Pass,Excellent
5442,Male,24,English,54.46,2025-09-20,Garymouth,Year 2,Gallagher-Poole,Pass,Average
9418,Male,22,Math,73.26,2025-03-26,North Tara,Year 3,"Freeman, Sparks and Patterson",Pass,Good
7860,Female,25,Math,73.05,2025-10-19,New Natalieborough,Year 3,Santiago LLC,Pass,Good
5644,Female,19,Computer,61.54,2025-01-10,South Nicole,Year 4,"Higgins, Peck and Rhodes",Pass,Average
5849,Female,23,Math,91.13,2024-10-29,Port Joe,Year 4,Miller-Cox,Pass,Excellent
7802,Female,22,History,52.8,2025-08-03,Rossview,Year 3,Horton-Powell,Pass,Average
8443,Female,25,Computer,55.49,2025-02-04,Williamshaven,Year 1,"Carrillo, Mccullough and Torres",Pass,Average
4857,Female,20,History,74.07,2025-07-26,Brandonview,Year 1,Warner-Reynolds,Pass,Good
4244,Male,18,Computer,94.74,2025-09-08,Port Raymond,Year 2,"Weaver, Brown and Franklin",Pass,Excellent
8776,Male,20,Math,43.05,2024-12-13,East Danielshire,Year 1,Walker LLC,Fail,Low
3901,Female,25,English,82.14,2025-03-04,North Michael,Year 2,Flores Group,Pass,Good
2660,Female,18,English,58.51,2025-06-24,Port Ralph,Year 2,Mcmahon-Hunter,Pass,Average
6392,Female,23,Science,92.98,2025-04-03,New Michelle,Year 3,Cooper-Miller,Pass,Excellent
3670,Female,24,English,40.16,2025-09-16,Lake Jennifer,Year 4,Burns-Alexander,Fail,Low
3239,Male,21,Computer,58.0,2025-10-12,East Lindsayton,Year 2,Hopkins PLC,Pass,Average
8840,Female,22,History,80.7,2025-10-07,New Monicaville,Year 2,"Chen, Reynolds and Castro",Pass,Good
5447,Male,23,Science,65.6,2025-01-05,East Allison,Year 4,Harris LLC,Pass,Average
6011,Male,18,History,66.12,2024-11-30,Schmittfurt,Year 3,Mendez PLC,Pass,Average
9565,Female,24,Science,88.62,2025-02-05,Davidbury,Year 1,Alvarado-Neal,Pass,Excellent
7350,Female,23,Math,54.92,2025-08-22,North Deannaton,Year 2,"Edwards, Vincent and Contreras",Pass,Average
8070,Female,23,Math,57.94,2024-11-23,Amandabury,Year 2,"Smith, Davis and Roberts",Pass,Average
6489,Female,24,Science,91.42,2025-03-27,Huangchester,Year 2,Cortez-Wilcox,Pass,Excellent
2513,Male,24,History,52.8,2024-12-13,Johnsonville,Year 1,"Fields, Davis and Miller",Pass,Average
6432,Female,25,History,82.24,2025-10-07,West Barbara,Year 2,Smith-Livingston,Pass,Good
7467,Male,18,Computer,77.58,2024-12-15,Maynardshire,Year 2,"Shepard, Bowman and Lewis",Pass,Good
9951,Female,18,History,99.08,2025-04-07,East Keith,Year 2,Mendez-Day,Pass,Excellent
4400,Female,25,Science,96.49,2025-09-04,New Brian,Year 1,"Lopez, Russell and Garcia",Pass,Excellent
7412,Female,20,English,47.5,2025-06-28,Lake Donnaberg,Year 2,Morales-Martin,Fail,Low
3559,Female,24,History,46.27,2024-10-21,Port Markside,Year 1,"Butler, Cole and Bass",Fail,Low
5103,Female,19,English,62.38,2025-07-16,North Adam,Year 2,Tate Group,Pass,Average
3633,Male,19,Math,48.13,2025-08-04,West Brandonborough,Year 4,Herman-Craig,Fail,Low
8037,Female,24,History,61.36,2025-08-02,North Matthewmouth,Year 4,Dean-Smith,Pass,Average
7073,Female,25,Science,57.83,2024-11-20,Jorgeside,Year 4,"Crawford, Thompson and Mcintyre",Pass,Average
6550,Male,19,History,51.29,2024-11-28,East Haleyfort,Year 4,"Garcia, Henry and Greene",Pass,Average
4781,Female,21,Math,42.27,2025-03-25,East Danielside,Year 2,"Andrade, Jackson and James",Fail,Low
2698,Female,21,Science,92.19,2025-01-13,West Bobbymouth,Year 4,Murphy Inc,Pass,Excellent
7548,Male,22,Computer,67.34,2024-10-30,Johnsonborough,Year 3,Hall-Gregory,Pass,Average
1432,Male,24,Science,61.61,2025-03-08,West Janetside,Year 3,"Smith, Welch and Baird",Pass,Average
8214,Male,21,Math,71.03,2025-02-17,New Candicefort,Year 1,"Williams, Miller and Zimmerman",Pass,Good
9388,Male,23,English,81.78,2025-01-14,Port Ronald,Year 1,"Park, Wolfe and Pham",Pass,Good
1967,Female,18,History,40.42,2025-07-06,West Patriciaton,Year 2,Smith-Barton,Fail,Low
3858,Female,22,Science,46.31,2025-01-24,Martinezborough,Year 4,"Cummings, George and Jones",Fail,Low
3967,Male,19,Science,83.96,2025-03-31,East Markmouth,Year 3,Williams and Sons,Pass,Good
8869,Male,22,Science,99.89,2024-11-09,South Timothymouth,Year 4,Brown Group,Pass,Excellent
1498,Female,21,English,76.88,2025-10-12,Fordport,Year 4,Lowery-Riley,Pass,Good
9448,Male,22,Computer,71.21,2025-06-18,Millerhaven,Year 3,Dodson Group,Pass,Good
9167,Female,24,Math,85.46,2025-01-04,Port Andrea,Year 4,"Long, Parrish and Davis",Pass,Excellent
5511,Male,24,History,51.77,2025-01-21,Lake Wandaview,Year 1,Smith PLC,Pass,Average
1418,Female,23,Science,84.82,2025-09-08,North Donna,Year 3,Carter-Warren,Pass,Good
5118,Female,21,Science,66.4,2025-03-21,Port Adam,Year 3,Weaver-Lewis,Pass,Average
2770,Female,21,Math,85.45,2025-08-04,West Markmouth,Year 1,"Briggs, Stephens and Jones",Pass,Excellent
7087,Female,20,Computer,94.55,2025-06-09,Popestad,Year 2,Gould LLC,Pass,Excellent
3674,Female,25,History,81.79,2025-02-14,Reginaldtown,Year 1,Thompson Ltd,Pass,Good
9898,Female,23,Math,49.65,2025-10-02,West Richardmouth,Year 1,Odom-Wilson,Fail,Low
2125,Female,19,History,47.43,2025-05-31,Payneborough,Year 1,Garcia-Sherman,Fail,Low
4556,Female,21,English,56.1,2025-04-13,North Stephenmouth,Year 1,Brown-Klein,Pass,Average
2547,Female,21,Computer,67.43,2025-09-11,South Jesusland,Year 4,"Bailey, Jones and Schultz",Pass,Average
3705,Female,25,History,53.12,2025-04-15,Port Michelleview,Year 1,Barajas-Stewart,Pass,Average
5104,Female,24,Math,79.05,2025-02-15,South Michaeltown,Year 4,Roberts LLC,Pass,Good
6023,Male,24,Math,44.14,2025-06-19,Chadbury,Year 2,Brown-Kim,Fail,Low
7124,Male,25,Science,57.3,2024-12-01,North Cassandraberg,Year 1,"Ortiz, Garcia and Guerrero",Pass,Average
2236,Male,25,Science,51.45,2025-08-31,North Michaelborough,Year 3,Johnson LLC,Pass,Average
7667,Male,21,History,44.61,2025-01-03,Dickersonfurt,Year 2,Mercer and Sons,Fail,Low
8805,Female,24,Math,80.4,2025-09-18,Lake Janet,Year 4,Hill-Hodges,Pass,Good
5407,Female,24,English,83.53,2025-07-06,West Taraside,Year 3,"Smith, Calhoun and Frazier",Pass,Good
4847,Female,25,Computer,93.06,2025-01-31,Houstonstad,Year 1,Lucas-Hernandez,Pass,Excellent
9966,Male,21,Science,75.44,2025-08-12,Saundersmouth,Year 4,"Rangel, Burns and Chapman",Pass,Good
6903,Female,25,Math,96.88,2025-08-27,Franciston,Year 2,"Johnson, Johns and Grant",Pass,Excellent
5054,Female,20,Math,84.97,2025-10-01,West Kathrynside,Year 1,"Knight, Duarte and Harper",Pass,Good
8541,Female,20,Computer,55.84,2025-05-31,Andersonland,Year 4,"Payne, Clark and George",Pass,Average
1201,Male,20,History,82.74,2025-03-23,Hooperport,Year 4,Page LLC,Pass,Good
1304,Female,20,English,93.16,2025-10-13,North Ryan,Year 2,Reed-Stewart,Pass,Excellent
2881,Male,22,Science,83.23,2025-08-20,Watersborough,Year 3,Smith Ltd,Pass,Good
8514,Female,23,Computer,45.14,2025-10-18,Lake Hollyview,Year 4,"West, Lynch and Yu",Fail,Low
8507,Male,25,Math,72.52,2025-04-10,Port Jacquelineport,Year 2,Villarreal-Diaz,Pass,Good
3682,Female,20,Science,90.96,2024-10-31,West Alexis,Year 1,Davis-Gibson,Pass,Excellent
2615,Female,20,English,44.68,2025-05-10,West Austin,Year 2,"Glenn, Horn and Smith",Fail,Low
3174,Female,24,Math,40.82,2025-05-30,North Deborahfurt,Year 1,"Barrett, Howell and Myers",Fail,Low
1485,Male,18,Science,49.55,2025-05-08,North Ashley,Year 1,"George, Rivera and Rojas",Fail,Low
1341,Female,18,History,96.04,2025-05-18,Sylviashire,Year 4,Bishop Group,Pass,Excellent
8566,Female,24,English,87.15,2025-02-06,Christineberg,Year 4,"Thomas, Young and Gomez",Pass,Excellent
5668,Male,23,English,72.02,2025-05-20,East Javiermouth,Year 2,Harris-Perez,Pass,Good
3819,Male,18,Computer,86.63,2025-02-13,Tonytown,Year 4,Mueller-Pratt,Pass,Excellent
4576,Male,21,English,60.37,2025-01-13,New Steve,Year 2,"Robinson, Garcia and Durham",Pass,Average
6935,Female,18,History,62.06,2025-05-17,New Katelynfurt,Year 1,"Vang, Young and Rhodes",Pass,Average
3725,Male,19,Computer,40.21,2025-06-01,Brianfurt,Year 1,Mullins-Stevens,Fail,Low
1909,Female,18,Computer,82.73,2025-04-19,South Loganview,Year 4,Davis-Weber,Pass,Good
5789,Female,24,Science,64.69,2024-12-28,East Davidtown,Year 4,Dunn Inc,Pass,Average
6108,Female,23,Science,40.22,2025-03-27,North Johnside,Year 2,"Hughes, Aguirre and Williams",Fail,Low
3516,Male,23,History,60.26,2024-12-28,Debraborough,Year 2,"Rowe, Lowe and Stevenson",Pass,Average
1693,Female,25,Science,64.51,2025-09-15,New Melissa,Year 1,"Pitts, Kidd and Silva",Pass,Average
5073,Male,23,History,74.45,2025-03-14,Smithhaven,Year 2,Williams Group,Pass,Good
8176,Female,22,English,42.73,2025-05-01,New Ryantown,Year 1,"Knox, Gilmore and Martinez",Fail,Low
6488,Female,25,English,47.48,2025-08-10,Lopezton,Year 1,"Johnson, Arnold and Howell",Fail,Low
1719,Male,18,History,95.88,2025-10-12,New Glenberg,Year 4,"White, Johnson and Bryan",Pass,Excellent
8500,Male,22,History,83.38,2025-08-18,North Meganmouth,Year 1,Jones-Mclaughlin,Pass,Good
9129,Male,20,History,86.45,2025-07-27,Walkershire,Year 4,"Eaton, Wright and Odom",Pass,Excellent
9289,Female,24,History,59.03,2025-05-14,Deanville,Year 3,Lozano-Reese,Pass,Average
7732,Male,22,History,74.42,2025-02-02,Heidiland,Year 3,"Gross, Garcia and Austin",Pass,Good
3928,Male,18,History,50.44,2024-11-29,Jeffreyfurt,Year 1,"Bailey, Martin and Gardner",Pass,Average
9071,Female,25,Math,88.44,2025-04-28,Armstrongburgh,Year 4,"Carr, Jackson and Ford",Pass,Excellent
7714,Male,25,History,95.22,2025-03-15,West Garychester,Year 3,"Hughes, Jacobs and Reed",Pass,Excellent
1728,Female,20,History,61.3,2024-11-27,Parkerburgh,Year 4,"Hogan, Tucker and Burke",Pass,Average
1018,Female,24,English,63.53,2025-08-25,Randallton,Year 4,White-Morgan,Pass,Average
4775,Female,24,History,74.77,2025-02-28,Patrickmouth,Year 3,Davidson-Rogers,Pass,Good
5423,Female,25,Science,84.77,2025-01-01,Frazierfort,Year 1,Burns Group,Pass,Good
8690,Female,23,English,50.84,2025-04-17,Lake Natalieborough,Year 4,Mccoy-Powell,Pass,Average
6793,Male,25,Science,83.37,2025-08-05,North Cynthia,Year 2,"Brewer, Griffin and Huber",Pass,Good
4991,Female,23,Science,50.96,2025-01-29,Davistown,Year 3,Owen-Hammond,Pass,Average
7727,Female,19,Computer,48.22,2025-04-24,Lake Kenneth,Year 3,"Duke, Brown and Moore",Fail,Low
5927,Male,24,Math,88.16,2025-03-10,Allenside,Year 1,Moreno Inc,Pass,Excellent
1995,Male,18,English,99.4,2025-07-25,Johnsonland,Year 3,"Steele, Rasmussen and Berger",Pass,Excellent
6021,Female,24,Computer,89.89,2025-03-13,East Randyhaven,Year 4,Cannon PLC,Pass,Excellent
5316,Female,24,Math,47.83,2025-05-23,Fernandezland,Year 2,"Phillips, Peterson and Hernandez",Fail,Low
4945,Female,20,Science,88.73,2025-09-11,Clarkbury,Year 2,"Lawson, Cole and Fields",Pass,Excellent
1914,Male,18,Math,93.06,2025-03-10,Riveraburgh,Year 3,"Watkins, Lopez and Goodwin",Pass,Excellent
5772,Female,25,Computer,43.11,2025-07-21,Stoneberg,Year 1,Johnson-Paul,Fail,Low
1733,Male,24,English,77.6,2025-05-23,Port Stacy,Year 4,Obrien-Richards,Pass,Good
2020,Male,18,Computer,58.06,2025-07-25,Jasonchester,Year 4,Cherry PLC,Pass,Average
2817,Female,23,English,76.99,2025-09-03,Jasontown,Year 2,Lewis Inc,Pass,Good
1372,Male,25,History,87.73,2024-11-09,North Matthew,Year 4,Jackson Inc,Pass,Excellent
9259,Female,18,Math,74.2,2025-06-18,West Annaborough,Year 3,"Owens, Jordan and Knight",Pass,Good
4954,Female,24,History,80.53,2025-05-02,Christianhaven,Year 2,Patel Ltd,Pass,Good
3783,Male,20,Computer,48.89,2025-06-02,Kingville,Year 2,Cline and Sons,Fail,Low
3467,Female,20,Math,53.71,2025-04-15,Barrmouth,Year 2,"Reed, Lin and Harvey",Pass,Average
5521,Male,25,History,78.77,2024-10-24,Christinemouth,Year 3,"Martinez, Brown and Garcia",Pass,Good
2307,Male,24,History,55.04,2024-11-08,Jacobburgh,Year 3,Lopez and Sons,Pass,Average
3344,Female,18,History,69.3,2024-11-13,Selenaland,Year 3,"Lewis, Simpson and Maldonado",Pass,Average
3143,Male,22,Math,52.76,2025-07-29,Lake Mariahborough,Year 3,Davies-Cox,Pass,Average
3317,Male,19,Computer,97.9,2024-11-26,East Jermainehaven,Year 4,"Perez, Ramos and Cameron",Pass,Excellent
8018,Male,25,Computer,67.5,2024-11-28,South Adamside,Year 4,Robinson Ltd,Pass,Average
6396,Male,24,English,48.7,2025-04-27,Rosariobury,Year 1,"Allison, Perez and Jones",Fail,Low
7131,Male,25,History,96.71,2024-12-29,East Jesse,Year 3,Cox-Humphrey,Pass,Excellent
2254,Male,18,English,56.54,2025-01-22,Stevenshire,Year 1,Jones Group,Pass,Average
6951,Female,24,Science,46.95,2025-08-22,Alexandraville,Year 2,Stewart-Carlson,Fail,Low
6790,Male,25,Computer,42.81,2025-10-07,Amyhaven,Year 2,Molina-Rangel,Fail,Low
6576,Female,19,Math,57.63,2025-01-30,Christinaland,Year 4,"Kim, White and Turner",Pass,Average
3394,Female,21,History,50.36,2025-06-04,Kevinstad,Year 1,Tapia Inc,Pass,Average
9201,Male,20,History,45.37,2025-02-26,Johnshire,Year 4,"Mckinney, Browning and Sanders",Fail,Low
9627,Female,21,Math,53.66,2024-11-05,Victoriatown,Year 3,"Sims, Compton and Conrad",Pass,Average
7794,Female,24,Science,50.22,2024-12-02,Brownton,Year 3,Baird-Rios,Pass,Average
4424,Male,22,Science,91.72,2025-04-26,Jeanborough,Year 2,Obrien Inc,Pass,Excellent
2882,Female,21,English,77.66,2024-12-14,West Anthonyville,Year 2,Roman Inc,Pass,Good
7688,Female,24,Math,67.74,2025-05-26,Lake Nicholasberg,Year 1,Yang-Rivera,Pass,Average
2706,Male,19,Science,67.96,2025-06-12,Whiteborough,Year 2,"Hunt, Leonard and Rivera",Pass,Average
1295,Male,25,Math,79.07,2024-12-05,Grahamhaven,Year 4,Jackson-Roman,Pass,Good
1143,Female,19,Computer,70.53,2025-09-01,Olsonton,Year 3,Sherman and Sons,Pass,Good
8905,Female,25,Math,64.81,2024-10-25,Lake Tammiestad,Year 1,Ross-Houston,Pass,Average
8939,Female,22,Computer,97.74,2025-09-26,Rogerstown,Year 3,Andrews-Valentine,Pass,Excellent
5215,Male,18,History,93.93,2024-12-21,North Crystal,Year 1,Quinn-Mann,Pass,Excellent
9397,Male,24,History,63.01,2025-10-11,Lake Lauren,Year 3,Walker-Robinson,Pass,Average
7750,Male,19,History,41.53,2025-05-17,Carlafurt,Year 2,"Gomez, Bowman and Brown",Fail,Low
5108,Female,23,Math,66.41,2024-11-08,Kaisermouth,Year 1,"Cross, Gates and Rogers",Pass,Average
6760,Female,24,English,83.82,2025-05-13,West Deborahtown,Year 1,Bryant-Hernandez,Pass,Good
6221,Male,19,History,47.87,2025-09-28,Rodriguezmouth,Year 3,Mills Inc,Fail,Low
7408,Male,25,Computer,99.84,2025-05-08,North Brandon,Year 2,"Robinson, Mata and Long",Pass,Excellent
6847,Female,25,Math,96.93,2025-05-19,Lake Shannontown,Year 3,Grant-Thomas,Pass,Excellent
7028,Female,20,Science,46.99,2025-02-20,Richardfurt,Year 4,Jones-Martinez,Fail,Low
8896,Female,21,Math,55.2,2025-08-23,Williamsonside,Year 1,Mccormick PLC,Pass,Average
5278,Female,18,Math,51.64,2025-09-04,Williamhaven,Year 3,Morgan-Gallagher,Pass,Average
4212,Male,24,Science,64.25,2025-08-05,Port Danielfurt,Year 4,"Hunt, Forbes and Garcia",Pass,Average
9076,Male,25,Computer,50.97,2025-04-20,Karenside,Year 4,"Potter, Roberts and Robinson",Pass,Average
9186,Male,25,History,78.4,2025-06-27,Kirbybury,Year 1,"Martin, Mcdonald and Lucero",Pass,Good
7807,Male,24,Science,69.55,2025-04-19,North Johnburgh,Year 1,Daniels Ltd,Pass,Average
8220,Male,18,Computer,67.87,2025-10-21,Jessicamouth,Year 3,Jackson PLC,Pass,Average
9781,Male,24,History,48.61,2024-11-16,East Michelleport,Year 1,"Miller, Cummings and Mcgee",Fail,Low
1737,Male,22,Computer,44.68,2025-04-02,Leblancchester,Year 2,Hammond-Young,Fail,Low
4106,Female,18,Computer,77.45,2025-10-03,New Stephanieborough,Year 4,Becker-White,Pass,Good
8655,Male,22,English,98.23,2025-05-06,North Davidfurt,Year 3,Blair-Harrison,Pass,Excellent
8447,Female,20,History,65.39,2024-12-19,New Mark,Year 2,Baker-Conley,Pass,Average
1969,Female,19,Computer,53.67,2025-02-15,Bowmanberg,Year 2,"May, Lindsey and Kaufman",Pass,Average
4663,Female,22,Math,91.82,2025-06-01,Ortegamouth,Year 3,Lynch-Maldonado,Pass,Excellent
8206,Female,22,English,48.18,2025-02-19,Brewertown,Year 1,Stephenson LLC,Fail,Low
8787,Male,24,English,90.95,2025-04-27,Aliciamouth,Year 1,Jones PLC,Pass,Excellent
6272,Female,21,Math,50.52,2024-11-18,Wattstown,Year 4,"Harrison, Estrada and Kennedy",Pass,Average
5167,Female,23,English,90.73,2024-11-02,West Nicole,Year 1,Ramos Ltd,Pass,Excellent
8767,Male,20,Computer,78.8,2025-01-24,West Joyce,Year 4,Alvarado-Cooper,Pass,Good
7806,Female,22,History,75.22,2025-04-15,Deborahside,Year 2,"Mann, Salazar and Anderson",Pass,Good
2422,Male,19,History,93.57,2025-04-29,Stoneberg,Year 4,Moore Inc,Pass,Excellent
3231,Female,22,Science,89.68,2025-03-06,Stevenhaven,Year 3,"Mata, Horton and Richardson",Pass,Excellent
2333,Female,18,Science,98.99,2025-04-25,North Jodiberg,Year 2,"Mullins, Brown and Walters",Pass,Excellent
1974,Male,19,Math,75.91,2024-12-05,Meganhaven,Year 1,Davis Inc,Pass,Good
8814,Female,19,History,64.94,2025-10-18,Jacobtown,Year 4,Barnes Group,Pass,Average
9065,Male,19,Computer,63.99,2025-01-02,Williamsmouth,Year 3,"Velazquez, Fischer and Butler",Pass,Average
9828,Female,22,Science,69.24,2024-12-10,Charlesstad,Year 4,Terry-Reynolds,Pass,Average
2313,Female,20,English,78.69,2025-06-04,Hicksbury,Year 2,Anderson Group,Pass,Good
1391,Male,24,Computer,64.39,2025-08-29,West Michael,Year 2,Manning-Castaneda,Pass,Average
6181,Male,18,History,72.57,2025-06-08,Murphychester,Year 4,Green-Guzman,Pass,Good
2877,Female,22,History,68.01,2025-06-18,Barronborough,Year 3,Oconnor-Chapman,Pass,Average
2543,Female,22,Computer,49.13,2025-02-18,Christianborough,Year 4,French-Graham,Fail,Low
6692,Female,19,History,67.35,2025-08-22,Johnsonhaven,Year 1,Martinez-Hernandez,Pass,Average
3356,Female,23,English,60.24,2025-06-11,West Samantha,Year 4,"Porter, Graham and Ross",Pass,Average
6009,Male,19,History,83.29,2025-03-11,East Benjamin,Year 3,Sandoval and Sons,Pass,Good
4685,Female,18,History,81.41,2025-06-18,West Sharon,Year 2,Sims Group,Pass,Good
5308,Female,25,History,82.69,2024-11-05,Jenniferland,Year 4,Adams Ltd,Pass,Good
